bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
303.5,2004,11.6899996,18859.7,-15.07067499,14.95342255,262.0913227
304.25,2004,13.6470003,18261.575,-15.00053754,14.74258752,273.6687965
304.5,2004,24.07000065,17132.97368,-14.67440264,14.62330005,268.048341
305.25,2004,32.0550003,16481.78571,-14.59922142,14.62193812,259.3442372
305.5,2004,47.36824323,16854.60976,-14.85605369,14.79102926,228.3028282
306.25,2004,51.52549935,18510.4,-14.87922757,14.78127992,219.811224
306.5,2004,53.0505009,20426.575,-14.85242253,14.75992744,225.1413486
307.25,2004,70.15053853,24427,-14.75753903,14.85112436,275.3977308
307.5,2004,82.18357087,29167.04762,-14.53543338,14.86847621,350.028688
308.25,2004,84.3234978,30521.025,-14.43477253,14.86810756,355.8580986
308.5,2004,79.76799775,31983.05263,-14.51574212,14.8561842,348.6967332
297.25,2005,-37.2519989,15469.85714,-12.18692861,17.25821413,203.8774992
297.5,2005,-31.0092943,16011.55882,-12.13910287,17.3464236,211.3557937
298.25,2005,-22.95012105,17087.12195,-12.07713163,17.44385134,216.16861
298.5,2005,-20.1660004,17525,-12.06008,17.45716248,208.1751995
299.25,2005,-18.02978008,17837.7561,-12.08142932,17.46703645,197.7489508
299.5,2005,-17.4635,17936.15789,-12.11952378,17.44171037,190.3450257
300.25,2005,-33.2495003,17844.125,-12.1413576,17.36081486,189.4361748
300.5,2005,-39.73925545,17652.02564,-12.15630522,17.21752049,195.0934354
301.25,2005,-43.74557569,16421.425,-11.89932001,16.80490006,209.1568249
301.5,2005,-29.7809992,16972.5,-11.96502107,16.85241598,223.5389995
302.25,2005,-25.44461875,17003.52381,-11.97082382,16.88453102,237.6467848
302.5,2005,-28.9549999,17141.425,-12.02036757,16.94408249,254.0045227
303.25,2005,-41.5115013,16878.325,-12.0243751,16.98676247,268.3490742
303.5,2005,-50.64038429,16730.58974,-12.07354884,17.00211793,275.2677432
304.25,2005,-59.46449855,16370.7,-12.10698761,16.98716487,275.6477005
304.5,2005,-66.8500023,16627.40476,-12.2025358,16.95995702,279.1869754
305.25,2005,-67.44290412,17175.21429,-12.32308574,16.94111419,276.7980474
305.5,2005,-67.52584525,18001.87179,-12.46156404,16.98882822,250.5501283
306.25,2005,-70.67850115,18089.4,-12.49641993,16.9269075,252.9904755
306.5,2005,-72.94646398,17939.97561,-12.58474387,16.79666091,257.7253414
307.25,2005,-91.38075815,17561.43902,-12.68423171,16.67740719,262.1504885
307.5,2005,-102.0794983,17300.38095,-12.87669293,16.5464309,257.5349048
308.25,2005,-101.7115021,17138.825,-12.99294507,16.45706992,251.2769257
308.5,2005,-95.13699725,17795.35,-12.82573502,16.47609997,242.6344235
297.25,2006,18.50278191,19036.30435,-12.87905652,16.32843921,185.3983042
297.5,2006,16.20000025,19397.5625,-12.94341874,16.32674056,186.190907
298.25,2006,8.846157858,19620.26316,-12.96180787,16.34138423,182.4184466
298.5,2006,12.39500986,19606.12821,-13.10403841,16.40958453,178.8476136
299.25,2006,17.57649995,19679.92105,-13.3114551,16.52424722,173.9914462
299.5,2006,18.37100025,20065.25,-13.34991987,16.57195488,172.0973991
300.25,2006,1.5438,20384.3,-13.12042251,16.27277477,169.7402245
300.5,2006,0.756465244,20715.36585,-13.11843663,16.13774132,177.6629259
301.25,2006,7.547210149,20672.20513,-12.92134885,15.89784092,187.151742
301.5,2006,-4.09651005,20686.875,-12.80134509,15.77303493,193.9971241
302.25,2006,-2.420001057,20352.83333,-12.85758581,15.83923093,203.9438095
302.5,2006,1.629881844,20504.79487,-12.98412572,15.93288456,218.7588974
303.25,2006,4.392692924,21023.4878,-13.14479027,16.02579513,230.6929515
303.5,2006,6.650548359,21385.53846,-13.22843845,16.07625397,238.1123853
304.25,2006,8.225725058,21429.125,-13.30614002,16.05683016,244.1520496
304.5,2006,11.724,21667.675,-13.41988249,16.08110515,234.7414989
305.25,2006,8.2579951,21349.725,-13.46285751,16.01381503,224.4935486
305.5,2006,0.034101263,20964.52632,-13.50567371,15.90967891,214.163157
306.25,2006,-0.861496,20672.6,-13.55139253,15.82385747,199.9509991
306.5,2006,5.4054932,21077.475,-13.63517005,15.76545994,179.4916496
307.25,2006,11.91900015,21572.375,-13.7019001,15.70199745,161.7449001
307.5,2006,14.39800025,22155.325,-13.7142401,15.61483252,154.9878502
308.25,2006,5.509834785,20725.09756,-13.96769032,15.41213412,161.6386343
308.5,2006,-0.547373902,20476.85366,-14.12023174,15.28376098,155.2632439
309.25,2006,0.50549495,21152.25,-13.98099752,15.3386775,157.1882999
297.25,2007,2.7460001,9124.076923,-15.95866916,16.36918463,217.9683075
297.5,2007,-0.494059515,8941.242424,-15.94171213,16.37168791,218.345667
298.25,2007,2.003323616,9449.810811,-15.94291626,16.36387025,229.6282967
298.5,2007,4.991326569,10898.82051,-16.01493068,16.45559232,250.3091529
299.25,2007,0.6055667,11244.825,-16.01405242,16.53657507,254.0071743
299.5,2007,0.4779818,11379.425,-15.99148743,16.62841529,253.9381771
300.25,2007,44.27125487,8726.384615,-16.16305116,16.64461293,265.561768
300.5,2007,30.19349955,10423.725,-16.06721492,16.59435749,247.4524513
301.25,2007,9.093889284,9113.5,-15.87624997,15.98484202,212.4113946
301.5,2007,11.79078059,8599.829268,-15.81082432,15.87578291,214.7773895
302.25,2007,11.77800515,8990.75,-15.92540485,15.92731745,219.1197994
302.5,2007,9.488564154,9379.589744,-16.01345616,16.03166665,224.2734089
303.25,2007,8.583702341,9892.390244,-16.04246074,16.11774632,229.2705112
303.5,2007,9.22099015,10384.6,-16.03917994,16.16262004,234.0226246
304.25,2007,102.5504234,11806.725,-17.15630007,16.5594623,171.0042988
304.5,2007,104.8638732,14251.41026,-16.99035645,16.55085623,158.4047179
305.25,2007,109.175499,17277.675,-16.67967756,16.64533239,152.8953247
305.5,2007,113.0012317,19715.15385,-16.31428457,16.74040771,157.1737698
306.25,2007,114.2429962,20118.75,-16.00489994,16.73971005,165.8966522
294.25,2008,22.54633263,16852.88889,-18.32726659,17.12193913,175.4581121
294.5,2008,30.20187522,17351.75,-18.29894048,17.08242512,181.2040319
295.25,2008,32.62708158,17601.54054,-18.29380536,17.05345958,185.1967031
295.5,2008,33.88992731,17825.63415,-18.27410005,17.02705132,192.014683
296.25,2008,29.74112829,17747.69231,-18.32548713,17.03180264,197.637898
296.5,2008,27.68932476,17945.59459,-18.35963774,17.0506082,209.774864
297.25,2008,46.8694992,19113.375,-18.26284008,17.00147251,179.3138752
297.5,2008,52.34650035,19424.52632,-18.35687366,17.01763428,173.6063959
298.25,2008,50.5149994,19074.475,-18.45771493,17.06120514,177.1479755
298.5,2008,42.07599948,19001.90698,-18.48677905,17.0760816,178.1946975
299.25,2008,37.25330646,19105.84615,-18.48108203,17.07940517,181.200693
299.5,2008,31.5679522,19263.52381,-18.41024753,17.11354764,187.2241186
300.25,2008,11.2374897,19063.85,-18.58340749,17.00051761,180.3970245
300.5,2008,27.48251343,18707.25641,-18.70215639,16.90972578,181.4192305
301.25,2008,52.98246168,18298.58974,-18.77098723,16.87822831,179.5648984
301.5,2008,74.10175565,18346.31707,-18.7040731,16.88264889,182.6692687
302.25,2008,72.92300035,17828.6,-18.5945674,16.92389508,193.7167248
302.5,2008,79.25707776,18650.23077,-18.6983692,16.97612053,198.6426153
303.25,2008,84.77899935,19634.95,-18.96973499,16.89453768,198.3858242
303.5,2008,93.23604802,20218.7619,-19.14794522,16.71522885,206.2949288
304.25,2008,6.84099005,21615.975,-19.11327495,16.62349267,230.239801
304.5,2008,89.34161806,23463.5641,-18.46941287,16.57627947,237.8867438
