bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
206.25,1994,-90.20771573,1968.714286,-3.132189986,16.04145704,284.6834237
206.5,1994,-89.76557159,2021.428571,-3.085141371,16.0385715,284.5215672
207.25,1994,-88.7850026,2057.571429,-2.870472843,16.07149994,282.4541364
207.5,1994,-88.15900035,2081.875,-2.752206238,16.1012876,280.6768684
208.25,1994,-87.20833337,2106.333333,-2.623221633,16.14023368,278.0194956
208.5,1994,-79.32849885,1822.5,-2.014083738,16.3362,270.7896271
209.25,1994,-74.2029991,1672.833333,-1.920723333,16.36956692,267.3871663
209.5,1994,-73.36428287,1632.571429,-2.025524286,16.34598596,266.7692828
210.25,1994,-72.8139992,1639.666667,-2.113833367,16.32920043,266.4374898
210.5,1994,-72.8181425,1628.857143,-2.100141457,16.32625746,265.7108503
211.25,1994,-73.23233543,1642.166667,-2.108555033,16.31023345,264.9794973
211.5,1994,-73.60099795,1675.5,-2.080665,16.2958498,264.2375031
212.25,1994,-73.9715004,1606,-2.023165,16.2909498,261.8570099
212.5,1994,-74.1476013,1684.4,-2.0168,16.30288008,260.1230041
213.25,1994,-74.77750015,1806.5,-1.960667475,16.30955028,258.4982529
213.5,1994,-75.60733543,1970.333333,-1.8562783,16.29786713,256.2596665
214.25,1994,-75.99559938,2203.2,-1.80066596,16.24298056,254.8574005
214.5,1994,-76.43800355,2540.833333,-1.806554967,16.16206677,252.766332
215.25,1994,-74.20440062,2854.2,-1.8356,16.10061988,253.5414032
215.5,1994,-68.71399943,2952.5,-1.91133335,16.0926167,253.9596685
216.25,1994,-61.58800125,3064,-1.983667525,16.0734,256.4912529
216.5,1994,-54.7083984,3195,-2.007402,16.05075988,257.330603
217.25,1994,-50.6825008,3362,-1.98417,16.01364995,258.1470032
217.5,1994,-46.9039993,3394,-2.059835,16.0259495,257.2245026
218.25,1994,-41.6725006,3511.5,-2.05383505,16.01509955,254.0914994
218.5,1994,-36.6056,3791.8,-2.22373604,15.99233972,251.7776001
219.25,1994,-31.06900025,4033.833333,-2.212780033,15.96896648,250.541837
219.5,1994,-25.27259978,4796.6,-2.32080202,15.89141998,248.2344024
220.25,1994,-23.68200015,4874.25,-2.139249975,15.88389993,249.0020027
220.5,1994,-15.1762003,5610.2,-2.26806602,15.80910012,234.7599976
221.25,1994,-16.8135004,5336.5,-1.94725,15.87572503,238.0512467
221.5,1994,-17.99285699,5346.714286,-1.731904286,15.89002869,230.8242842
222.25,1994,-19.18220026,5403.4,-1.83633198,15.89275992,226.0007996
222.5,1994,-21.8074999,5455.75,-2.217914975,15.8975749,223.5117531
223.25,1994,-26.86100005,4803.333333,-1.348943833,16.14978343,228.6068344
223.5,1994,-27.57250025,4828.666667,-0.951499333,16.26923307,232.321668
224.25,1994,-27.4790001,5152,-1.418998833,16.15868347,235.0950038
224.5,1994,-26.0528567,5710.142857,-2.330949986,15.89685714,234.5895756
225.25,1994,-21.79985726,5652.285714,-2.248807114,15.89337131,231.1841474
225.5,1994,-18.25060046,5584,-1.85653396,15.87940008,233.6660034
226.25,1994,-16.89733377,5931.5,-1.538223317,15.81058345,241.446167
227.25,1994,-12.87057156,6412,-1.597906157,15.77395726,248.1704254
227.5,1994,-10.95271467,6457.857143,-1.467810843,15.77478587,240.5948552
228.25,1994,-6.42479826,6132.2,-1.2316666,15.81330014,232.3062012
190.5,1995,35.6199989,25,-2.6633333,16.33723387,198.9706726
191.25,1995,41.075,24.2,-2.70220196,16.36567994,200.3849945
191.5,1995,38.89671436,33.71428571,-2.771809929,16.31047114,200.2502877
192.25,1995,37.93899915,35.875,-2.798041175,16.28956224,199.5425034
192.5,1995,38.48400115,40.25,-2.851417425,16.248425,199.1250038
193.25,1995,39.4883334,41.33333333,-2.882056633,16.2256336,198.9133352
193.5,1995,39.07299995,40.75,-2.896333713,16.21806263,200.3050003
194.25,1995,38.32139968,40.2,-2.92733396,16.19714012,202.9793976
194.5,1995,38.6514988,43.33333333,-2.965833333,16.12161638,206.424497
195.25,1995,39.81899971,46.57142857,-2.97257,16.08227104,208.4348559
195.5,1995,40.75300025,49,-2.977164975,16.04444983,211.062748
196.25,1995,41.6817993,55.6,-3.00026398,16.00601998,213.5537964
196.5,1995,40.5529995,61.16666667,-3.098941667,15.94748337,217.7056656
197.25,1995,38.97971619,65.57142857,-3.147902857,15.91205719,220.0364293
197.5,1995,40.3029995,76.5,-3.227332425,15.87654998,225.2412529
198.25,1995,44.213501,83.33333333,-3.179611683,15.92650032,225.117335
198.5,1995,46.770286,87.28571429,-3.154572929,15.9568002,226.7022858
199.25,1995,49.00457164,88,-3.156715771,15.97519999,228.9005737
199.5,1995,50.51242881,88.57142857,-3.152240086,15.9830287,230.3141479
200.25,1995,44.36399918,99,-3.35380202,15.79522002,241.1026031
200.5,1995,39.41179962,102.2,-3.46186794,15.70113984,248.7302002
201.25,1995,36.8349991,104,-3.50194335,15.64311665,252.2531688
201.5,1995,35.15585709,107.8571429,-3.567047157,15.60078566,254.9735718
202.25,1995,35.10549925,111,-3.596556717,15.5889333,255.3451666
202.5,1995,36.32142803,112.8571429,-3.621905743,15.61892863,253.1654271
203.25,1995,43.45214357,105.8571429,-3.489095757,15.71210019,245.8925716
203.5,1995,47.25500105,97.75,-3.44066505,15.7934501,243.3127518
204.25,1995,47.39228547,91,-3.4597115,15.82587157,243.2545711
204.5,1995,47.83114353,87.14285714,-3.4464272,15.82737144,243.5341426
205.25,1995,52.20200122,63.6,-3.446334,15.88216,239.8727997
205.5,1995,53.7803332,50,-3.481333333,15.93200002,237.3446681
206.25,1995,55.15040056,44.6,-3.54153404,15.96021996,236.8916015
206.5,1995,54.50499977,43,-3.5932217,15.95734993,238.6928355
207.25,1995,53.36700055,40.66666667,-3.628888383,15.9410165,240.811999
207.5,1995,50.64800032,35.6,-3.63679802,15.9260599,244.9965973
208.25,1995,46.7993988,29.6,-3.588934,15.88967992,253.3257996
208.5,1995,36.24942779,26.71428571,-3.567762829,15.85827146,258.7642822
209.25,1995,30.81728631,23.71428571,-3.532952857,15.83385697,263.7771388
209.5,1995,40.8310013,46.25,-3.54166745,15.96772505,242.6424942
210.25,1995,39.29500005,49.5,-3.53225005,15.95897483,250.9357453
210.5,1995,37.9794998,52.33333333,-3.531333433,16.0209662,255.7460022
211.25,1995,36.36166637,53.5,-3.536998383,16.04919973,264.0973358
211.5,1995,35.46699905,56.83333333,-3.565998367,16.0748167,269.3363342
212.25,1995,36.3370018,69.33333333,-3.660166633,16.00203355,273.1995036
212.5,1995,41.43019868,69.6,-3.67139998,15.9051201,264.3786011
213.25,1995,44.10350035,71.5,-3.663414975,15.84754993,255.7125015
213.5,1995,36.2947137,106.4285714,-4.004764271,15.75311441,270.8720006
214.25,1995,31.48980024,128.8,-4.1974699,15.6823803,282.2131897
214.5,1995,28.36671364,144.5714286,-4.303098486,15.61405726,285.7294268
215.25,1995,24.95549965,178,-4.496208813,15.45341241,288.4476242
215.5,1995,19.48433367,202.3333333,-4.530166717,15.36501662,291.8083293
216.25,1995,14.97833313,229.8333333,-4.42444665,15.34896658,291.3460032
216.5,1995,7.07200505,296.625,-4.167748763,15.46311249,289.8496285
217.25,1995,4.047330067,520.3333333,-4.205390067,15.4403,288.0638377
217.5,1995,8.7779999,506.25,-4.6555826,15.30701255,282.7468758
218.25,1995,9.727422843,557.1428571,-4.820094329,15.27194296,278.7559989
218.5,1995,10.52349995,600.8333333,-4.803000133,15.28075012,272.0109965
219.25,1995,9.69351005,679.75,-4.686417575,15.29830028,271.2122498
219.5,1995,6.23902194,853,-4.4394019,15.30588018,272.2526001
220.25,1995,4.39949015,1077.833333,-4.311166667,15.33286653,279.7288361
220.5,1995,4.61698586,706,-4.36579808,15.36005994,232.4505982
221.25,1995,8.49238818,672,-4.34660004,15.4435198,218.3949982
221.5,1995,8.135431686,758.5714286,-4.416477129,15.4817712,213.2260001
222.25,1995,8.0914898,852.25,-4.329084875,15.49542498,207.2677536
222.5,1995,5.848339867,1213.333333,-4.503444933,15.42551658,212.7981695
223.25,1995,11.3036671,1515.666667,-4.822944983,15.35274982,220.1133346
223.5,1995,15.4835,1635.5,-4.810750025,15.33819988,218.449749
224.25,1995,18.82300032,1687.4,-4.88913592,15.29713978,218.4294006
224.5,1995,20.0109997,1600.75,-4.53575245,15.44715,222.8935013
225.25,1995,18.4713338,1548.666667,-4.349946683,15.50546695,223.5833334
225.5,1995,16.15040014,1571.8,-4.22393408,15.54576014,226.2574005
226.25,1995,14.9993334,1618.5,-4.015888333,15.55244985,221.0558345
226.5,1995,19.0995707,1722.857143,-3.893998586,15.55032837,215.2331456
227.25,1995,23.3355007,1861.25,-3.59858255,15.61757493,213.9422493
227.5,1995,23.87849995,1812.666667,-3.387223367,15.69000023,216.1976624
228.25,1995,28.58099937,1690.166667,-3.1302217,15.8285332,214.8391647
228.5,1995,14.2055001,1595.5,-2.989943367,15.90448317,218.3611654
229.25,1995,6.1079998,1810,-3.0046699,15.5607004,251.1710052
229.5,1995,8.8629799,1621.5,-2.9488349,15.76305005,237.5045013
193.5,1996,-41.9379997,3986.5,0.09666685,17.3017006,261.7935028
194.25,1996,-42.66699983,3974.333333,0.076000133,17.30410067,261.2516683
194.5,1996,-45.0035,3969,-0.087222433,17.27780023,257.6646627
195.25,1996,-46.82728629,4019.428571,-0.185190514,17.22932897,256.6964242
195.5,1996,-45.9355011,4213.5,-0.307667,17.15645025,256.1299973
196.25,1996,-47.79300053,4267,-0.433611333,17.11923375,255.3276647
196.5,1996,-51.00657107,4290.571429,-0.665523857,17.02462931,251.8874294
197.25,1996,-50.52740024,4333.4,-0.7601334,16.98284072,250.9044007
197.5,1996,-49.26842879,4519.571429,-0.895095286,16.93095751,253.5154288
198.25,1996,-51.83950045,4607.5,-0.949555667,16.90436682,255.1789983
